Event,Hit,KE_i,KE_e
865,0,0.450736,0
866,0,0.455079,0
867,0,1.00635,0
868,0,0.0237506,0
869,0,0.272985,0
870,0,0.464028,0
871,0,0.593154,0
872,0,0.40478,0
873,0,0.385195,0
874,0,1.28156,0
875,0,0.469913,0
876,0,1.21821,0
877,0,0.48393,0
878,0,0.938545,0
879,0,0.817191,0
880,0,0.271482,0
881,0,2.1088,0
882,0,0.133676,0
883,0,1.73319,0
884,0,0.664513,0
885,0,0.392608,0
886,0,0.763672,0
887,0,0.301468,0
888,0,1.68639,0
889,0,0.532527,0
890,0,1.30647,0
891,0,1.10674,0
892,0,0.787606,0
893,0,1.38848,0
894,0,0.207088,0
895,0,1.17706,0
896,0,0.120906,0
897,0,0.188954,0
898,0,0.298448,0
899,0,0.905319,0
900,0,0.911369,0
901,0,0.918464,0
902,0,1.5666,0
903,0,0.477106,0
904,0,1.38318,0
905,0,0.733243,0
906,0,0.770461,0
907,0,0.938753,0
908,0,0.769269,0
909,0,1.29519,0
910,0,0.448251,0
911,0,0.626245,0
912,0,1.20988,0
913,0,0.442899,0
914,0,0.26393,0
915,0,0.609626,0
916,0,1.50253,0
917,0,0.208806,0
918,0,0.417557,0
919,0,0.444426,0
920,0,1.17916,0
921,0,0.839195,0
922,0,0.409831,0
923,0,0.344355,0
924,0,1.25174,0
925,0,0.884166,0
926,0,0.700803,0
927,0,2.29164,0
928,0,0.338656,0
929,0,1.39355,0
930,0,0.987058,0
931,0,0.216646,0
932,0,1.06368,0
933,0,0.327813,0
934,0,0.955537,0
935,0,0.657755,0
936,0,1.02623,0
937,0,0.617473,0
938,0,0.0162209,0
939,0,0.329848,0
940,0,0.455001,0
941,0,0.475606,0
942,0,0.913358,0
943,0,1.11791,0
944,0,0.834471,0
945,0,0.171302,0
946,0,1.34981,0
947,0,0.639992,0
948,0,0.175747,0
949,0,1.08805,0
950,0,0.321358,0
951,0,0.653027,0
952,0,0.327676,0
953,0,1.03381,0
954,0,0.256455,0
955,0,1.03184,0
956,0,1.17012,0
957,0,0.421808,0
958,0,0.427301,0
959,0,0.658749,0
960,0,1.11705,0
961,0,0.459586,0
962,0,1.00647,0
963,0,0.943806,0
964,0,0.943283,0
965,0,0.8154,0
966,0,0.154821,0
967,0,0.685617,0
968,0,1.41836,0
969,0,1.01629,0
970,0,0.381921,0
971,0,0.507626,0
972,0,1.14085,0
973,0,0.560813,0
974,0,0.885292,0
975,0,0.0384982,0
976,0,1.114,0
977,0,1.36563,0
978,0,1.07642,0
979,0,0.209493,0
980,0,0.98226,0
981,0,0.198203,0
982,0,0.353019,0
983,0,0.708206,0
984,0,1.11269,0
985,0,0.210199,0
986,0,0.97427,0
987,0,0.678772,0
988,0,0.883745,0
989,0,0.0407173,0
990,0,0.549936,0
991,0,0.736671,0
992,0,0.347129,0
993,0,1.37349,0
994,0,1.03971,0
995,0,0.455354,0
996,0,0.343568,0
997,0,0.822056,0
998,0,0.595014,0
999,0,1.22439,0
1000,0,0.537763,0
1001,0,0.784248,0
1002,0,0.169039,0
1003,0,0.213188,0
1004,0,0.689102,0
1005,0,0.573033,0
1006,0,0.0245388,0
1007,0,0.911629,0
1008,0,0.64345,0
1009,0,0.521992,0
1010,0,0.467755,0
1011,0,1.13177,0
1012,0,1.31121,0
1013,0,0.840128,0
1014,0,0.33205,0
1015,0,0.690885,0
1016,0,0.403783,0
1017,0,0.758691,0
1018,0,0.393893,0
1019,0,0.177577,0
1020,0,0.384379,0
1021,0,0.553226,0
1022,0,0.597489,0
1023,0,0.441446,0
1024,0,1.73014,0
1025,0,1.47476,0
1026,0,0.958443,0
1027,0,0.408453,0
1028,0,0.576202,0
1029,0,0.95678,0
